405,17,695,119,87,145,1,-1,-1,-1
405,18,662,100,68,134,1,-1,-1,-1
406,12,-24,96,73,147,1,-1,-1,-1
406,17,701,120,85,142,1,-1,-1,-1
406,18,666,103,67,131,1,-1,-1,-1
407,12,-28,98,73,144,1,-1,-1,-1
407,17,707,121,83,139,1,-1,-1,-1
407,18,670,102,68,130,1,-1,-1,-1
408,12,-31,100,71,141,1,-1,-1,-1
408,17,713,123,80,135,1,-1,-1,-1
408,18,677,103,68,127,1,-1,-1,-1
409,12,-35,102,70,139,1,-1,-1,-1
409,17,718,124,79,131,1,-1,-1,-1
409,18,686,103,66,126,1,-1,-1,-1
410,12,-38,104,68,136,1,-1,-1,-1
410,17,724,125,77,128,1,-1,-1,-1
410,18,691,102,67,128,1,-1,-1,-1
411,12,-42,106,67,133,1,-1,-1,-1
411,17,730,126,75,125,1,-1,-1,-1
411,18,698,103,66,126,1,-1,-1,-1
412,12,-46,108,66,131,1,-1,-1,-1
412,17,736,127,72,122,1,-1,-1,-1
412,18,705,103,65,126,1,-1,-1,-1
413,12,-49,110,64,128,1,-1,-1,-1
413,17,742,128,70,118,1,-1,-1,-1
413,18,699,106,65,122,1,-1,-1,-1
414,12,-53,111,63,126,1,-1,-1,-1
414,17,747,129,69,115,1,-1,-1,-1
414,18,701,105,65,122,1,-1,-1,-1
415,12,-56,113,61,124,1,-1,-1,-1
415,17,753,130,67,112,1,-1,-1,-1
415,18,707,106,64,120,1,-1,-1,-1
416,12,-60,115,61,121,1,-1,-1,-1
416,17,759,131,65,109,1,-1,-1,-1
416,18,712,106,63,120,1,-1,-1,-1
417,12,-64,117,61,118,1,-1,-1,-1
417,17,765,133,62,105,1,-1,-1,-1
417,18,717,107,62,118,1,-1,-1,-1
418,12,-67,119,59,116,1,-1,-1,-1
418,17,770,134,61,101,1,-1,-1,-1
418,18,722,108,62,116,1,-1,-1,-1
419,12,-71,121,58,113,1,-1,-1,-1
419,17,776,135,59,98,1,-1,-1,-1
419,18,727,108,61,116,1,-1,-1,-1
420,12,-74,123,56,110,1,-1,-1,-1
420,17,782,136,57,95,1,-1,-1,-1
420,18,732,109,61,114,1,-1,-1,-1
421,12,-78,125,55,107,1,-1,-1,-1
421,17,788,137,55,92,1,-1,-1,-1
421,18,737,109,60,114,1,-1,-1,-1
422,12,-81,126,53,106,1,-1,-1,-1
422,17,794,138,52,88,1,-1,-1,-1
422,18,742,110,60,112,1,-1,-1,-1
423,12,-85,128,52,103,1,-1,-1,-1
423,17,799,139,51,85,1,-1,-1,-1
423,18,747,111,59,111,1,-1,-1,-1
424,12,-89,130,51,100,1,-1,-1,-1
424,17,805,140,49,82,1,-1,-1,-1
424,18,752,111,59,110,1,-1,-1,-1
425,12,-92,132,49,98,1,-1,-1,-1
425,17,811,141,47,79,1,-1,-1,-1
425,18,757,112,58,108,1,-1,-1,-1
426,12,-96,134,49,95,1,-1,-1,-1
426,17,817,142,44,76,1,-1,-1,-1
426,18,762,112,58,108,1,-1,-1,-1
427,12,-99,136,47,92,1,-1,-1,-1
427,17,822,144,43,71,1,-1,-1,-1
427,18,767,113,57,106,1,-1,-1,-1
428,12,-103,138,46,90,1,-1,-1,-1
428,17,828,145,41,68,1,-1,-1,-1
428,18,773,114,55,105,1,-1,-1,-1
429,12,-107,140,45,87,1,-1,-1,-1
429,17,834,146,39,65,1,-1,-1,-1
429,18,778,114,55,104,1,-1,-1,-1
430,12,-110,141,43,85,1,-1,-1,-1
430,17,840,147,37,62,1,-1,-1,-1
430,18,783,115,54,103,1,-1,-1,-1
431,12,-114,143,42,83,1,-1,-1,-1
431,17,845,148,35,58,1,-1,-1,-1
431,18,788,115,54,102,1,-1,-1,-1
432,17,851,149,33,55,1,-1,-1,-1
432,18,793,116,53,100,1,-1,-1,-1
433,18,798,117,53,99,1,-1,-1,-1
434,18,803,117,52,98,1,-1,-1,-1
435,18,808,118,52,97,1,-1,-1,-1
436,18,813,119,51,95,1,-1,-1,-1
437,18,818,119,50,95,1,-1,-1,-1
438,18,823,120,50,93,1,-1,-1,-1
439,18,828,120,49,92,1,-1,-1,-1
440,18,833,121,49,91,1,-1,-1,-1
441,18,839,122,47,89,1,-1,-1,-1
442,18,844,122,47,89,1,-1,-1,-1
443,18,849,123,46,87,1,-1,-1,-1
444,18,854,123,46,87,1,-1,-1,-1
525,19,281,236,233,192,1,-1,-1,-1
526,19,264,231,236,197,1,-1,-1,-1
527,19,253,217,247,211,1,-1,-1,-1
528,19,231,176,288,252,1,-1,-1,-1
529,19,216,148,309,280,1,-1,-1,-1
530,19,206,131,317,296,1,-1,-1,-1
531,19,202,127,309,300,1,-1,-1,-1
532,19,196,125,297,301,1,-1,-1,-1
533,19,191,113,283,300,1,-1,-1,-1
534,19,183,92,273,306,1,-1,-1,-1
535,19,180,80,261,307,1,-1,-1,-1
536,19,189,80,235,289,1,-1,-1,-1
537,19,205,86,204,259,1,-1,-1,-1
538,19,218,88,179,235,1,-1,-1,-1
539,19,212,81,173,233,1,-1,-1,-1
540,19,203,68,168,233,1,-1,-1,-1
541,19,194,63,163,231,1,-1,-1,-1
542,19,184,68,152,221,1,-1,-1,-1
543,19,176,73,136,203,1,-1,-1,-1
544,19,160,68,135,205,1,-1,-1,-1
545,19,145,61,137,209,1,-1,-1,-1
546,19,133,58,135,204,1,-1,-1,-1
547,19,123,61,132,197,1,-1,-1,-1
548,19,113,56,130,195,1,-1,-1,-1
549,19,90,68,124,187,1,-1,-1,-1
550,19,64,62,127,192,1,-1,-1,-1
551,19,47,57,128,194,1,-1,-1,-1
552,19,33,58,126,189,1,-1,-1,-1
553,19,26,65,121,182,1,-1,-1,-1
554,19,10,71,116,176,1,-1,-1,-1
555,19,-3,70,114,178,1,-1,-1,-1
556,19,-13,60,120,189,1,-1,-1,-1
557,19,-14,62,116,187,1,-1,-1,-1
558,19,-11,82,103,167,1,-1,-1,-1
559,19,-10,91,96,159,1,-1,-1,-1
560,19,-18,112,79,137,1,-1,-1,-1
561,19,-27,117,75,130,1,-1,-1,-1
562,19,-37,121,72,125,1,-1,-1,-1
563,19,-46,126,68,118,1,-1,-1,-1
564,19,-56,130,65,113,1,-1,-1,-1
565,19,-65,135,62,106,1,-1,-1,-1
566,19,-74,139,58,100,1,-1,-1,-1
567,19,-84,144,55,94,1,-1,-1,-1
568,19,-93,148,51,88,1,-1,-1,-1
569,19,-103,153,48,82,1,-1,-1,-1
570,19,-112,158,44,75,1,-1,-1,-1
571,19,-122,162,41,70,1,-1,-1,-1
572,19,-131,167,37,63,1,-1,-1,-1
573,19,-141,171,34,57,1,-1,-1,-1
574,19,-150,176,30,51,1,-1,-1,-1
575,19,-160,180,27,45,1,-1,-1,-1
576,19,-169,185,23,39,1,-1,-1,-1
577,19,-178,189,19,33,1,-1,-1,-1
578,19,-188,194,16,26,1,-1,-1,-1
579,19,-197,199,11,20,1,-1,-1,-1
580,19,-207,203,8,14,1,-1,-1,-1
581,19,-216,208,4,8,1,-1,-1,-1
582,19,-226,212,1,2,1,-1,-1,-1
583,19,-235,217,-3,-4,1,-1,-1,-1
584,19,-245,221,-6,-10,1,-1,-1,-1
585,19,-254,226,-10,-17,1,-1,-1,-1
586,19,-264,230,-13,-22,1,-1,-1,-1
587,19,-273,235,-17,-29,1,-1,-1,-1
588,19,-282,240,-21,-35,1,-1,-1,-1
589,19,-292,244,-24,-41,1,-1,-1,-1
590,19,-301,249,-28,-48,1,-1,-1,-1
